	Internet Explorer 6.0	Internet Explorer 7.0	Internet Explorer 8.0	Internet Explorer 9	Firefox 3.5	Firefox 4.0	Firefox 9.0	Safari 3.2	Safari 5.0.3	JAWS for Windows 9.0	ホームページ・リーダー 3.04	PC-Talker XP 3.06	PC-Talker XP 3.06 + NetReader 1.18	FocusTalk V3	NVDA 2010.1j	NVDA 2011.1	Firefox18.0.1	Google Chrome 25	Safari 6.0.5	NVDA 2012.3	PC-Talker 7 2.12	VoiceOver
G117	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G138	○	○	○	○	○	○	○	○	○	△	△	△	△	△	△	△	○	○	○	△	△	△	要注意
H39	○	○	○	○	○	○	○	○	○	○	△	×	×	○	○	○	○	○	○	○	○	×	要注意
H42	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	○	○	○	達成可能
H43	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	×	○	-	‐	‐	○	×	△	要注意
H44-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-2	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-3	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H48-1	○	○	○	○	○	○	○	○	○	○	△	×	△	△	○	○	○	○	○	○	×	△	達成可能
H48-2	-	-	-	‐	-	-	‐	-	-	○	△	×	×	△	○	○	-	‐	‐	○	×	△	達成可能
H48-3	○	○	○	○	○	○	○	○	○	○	△	×	×	×	×	×	○	○	○	×	×	△	達成可能
H49-1	○	-	○	○	○	○	○	○	○	×	×	×	×	△	×	×	○	○	○	×	×	×	要注意
H49-2	○	-	○	○	○	○	○	○	○	△	×	×	×	×	△	△	○	○	○	△	×	×	要注意
H49-3	○	○	○	○	○	○	○	○	○	×	×	×	×	×	×	×	○	○	○	×	×	×	達成可能
H49-4	○	○	○	○	○	○	○	○	○	×	△	×	×	△	×	△	○	○	○	△	×	×	要注意
H51	○	○	○	○	○	○	○	○	○	○	○	×	×	×	×	△	○	○	○	△	×	×	達成可能
H63	-	-	-	-	-	-	-	-	-	○	○	×	×	×	×	△	-	‐	‐	△	×	△	要注意
H65-1	×	△	△	△	△	△	△	△	△	○	○	○	○	×	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-2	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-3	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H71-1	○	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	○	○	○	○	×	×	達成可能	達成可能
H71-2	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	×	○	○	○	×	×	×	達成可能	達成可能
H71-3	○	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	○	○	○	△	×	×	達成可能	達成可能
H71-4	○	○	○	○	○	○	○	○	○	○	○	○	×	×	△	○	○	○	○	○	×	×	達成可能	達成可能
H73-1	-	-	-	‐	-	-	‐	-	-	○	○	×	○	○	○	○	-	‐	‐	○	×	○	要注意
H73-2	-	-	-	‐	-	-	‐	-	-	○	○	×	○	○	○	○	-	‐	‐	○	×	×	要注意
H85-1	○	○	○	○	○	○	○	○	○	×	×	×	×	×	○	×	○	○	○	×	×	×	要注意
H85-2	○	○	○	○	○	○	○	○	○	×	○	×	×	×	×	？	○	○	○	？	×	×	要注意
SCR21	○	○	○	○	△	○	○	△	△	○	△	○	△	×	○	○	○	○	○	○	○	×	達成可能	達成可能
達成基準 7.1.3.2 意味のある順序に関する達成基準
H56	○	○	○	○	○	○	○	○	○	○	×	×	×	×	×	×	○	○	○	×	×	×
C6	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	×	△	×
C8	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.1.3.3 感覚的な特徴に関する達成基準
G96-1	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G96-2	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G96-3	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
達成基準 7.1.4.1 色の使用に関する達成基準
G14-1	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G14-2	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G14-3	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G14-4	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
G122	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
達成基準 7.1.4.2 音声制御に関する達成基準
検証の対象となる実装方法なし
達成基準 7.2.1.1 キーボード操作に関する達成基準
G90-1	○	○	○	○	○	○	○	△	○	-	-	-	-	-	-	-	○	○	○	-	-	－
G90-2	○	○	○	×	○	○	○	△	○	-	-	-	-	-	-	-	○	○	△	-	-	－
G90-3	○	○	○	○	○	○	○	△	○	-	-	-	-	-	-	-	○	○	○	-	-	－
G90-4	○	○	○	○	○	○	○	△	○	-	-	-	-	-	-	-	○	○	○	-	-	－
G90-5	○	○	○	○	○	○	○	△	○	-	-	-	-	-	-	-	○	○	○	-	-	－
H91-1a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-1b	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-1c	○	○	○	○	○	○	○	○	○	○	○	△	△	△	○	○	○	○	○	○	○	×	要注意	要注意
H91-2a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2b	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2c	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2d	○	○	○	○	○	○	○	○	○	○	○	○	○	○	△	△	○	○	○	△	○	○
H91-2e	△	△	△	△	△	△	△	△	△	○	○	△	△	△	△	△	△	△	△	△	△	○
H91-3a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-3b	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○
H91-4	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-5	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-6a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-6b	△	△	△	△	△	△	△	△	△	○	○	○	○	△	○	○	△	△	△	○	○	○
H91-7a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-7b	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○
H91-8	○	○	○	○	○	○	○	○	○	○	△	○	△	△	△	△	○	○	○	○	△	×
SCR2	○	○	○	○	○	○	-	-	○	○	○	○	○	○	-	○	○	○	○	-	○	－
SCR20-1	○	○	○	○	○	○	-	-	○	×	○	○	○	○	-	○	？	○	○	○	○	○	要注意
SCR20-2	○	○	○	○	○	○	-	-	△	×	×	△	○	○	-	×	？	○	○	×	○	×	達成不可能
SCR20-3	○	○	○	○	○	○	-	-	○	○	○	○	○	○	-	○	？	○	○	○	○	○
SCR20-4	○	○	○	○	○	○	-	-	○	○	×	○	○	○	-	○	？	○	○	○	○	○	要注意
SCR20-5	○	○	○	○	○	○	-	-	○	○	×	○	○	○	-	○	？	○	○	×	○	×	要注意
SCR26	○	○	○	○	○	○	-	-	○	○	×	○	○	○	-	○	○	○	○	○	○	○	達成可能	要注意	達成可能
SCR33	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
SCR35-1	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	－
SCR35-2	○	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	△	○	-	○	○
SCR35-4	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	－
SCR35-5	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	－
SCR35-6	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	－
達成基準 7.2.1.2 フォーカス移動に関する達成基準
G21	○	○	○	○	×	×	×	×	×	○	○	○	○	○	○	○	×	×	×	○	○	－	要注意
SCR33	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.2.2.1 調整可能な制限時間に関する達成基準
SCR16	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
SCR36	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.2.2.2 一時停止，停止及び非表示に関する達成基準
G187	○	○	○	○	○	○	○	×	×	-	-	-	-	-	-	-	○	×	×	-	-	－	要注意
SCR22	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.2.3.1 3回のせん（閃）光又はいき（閾）値以下に関する達成基準
検証の対象となる実装方法なし
達成基準 7.2.4.1 ブロックスキップに関する達成基準
G1-1	△	△	△	△	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	○	△	×	要注意
G1-2	△	△	△	△	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	○	△	×	要注意
G1-2	△	△	△	△	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	○	△	×	要注意
G123-4a	△	△	△	△	○	○	○	△	△	×	○	×	○	△	○	○	○	△	×	○	△	×	要注意
G123-4b	△	△	△	△	○	○	○	△	△	○	○	×	○	△	○	○	○	△	×	○	△	×	要注意
G124-1	△	△	△	△	○	○	○	△	△	○	○	×	○	○	○	○	○	△	×	○	△	×	要注意
G124-2	△	△	△	△	○	○	○	△	△	○	○	×	○	○	○	○	○	△	×	○	△	×	要注意
H50-1	×	×	×	×	×	×	×	×	×	×	△	×	△	×	×	×	×	×	×	×	×	×	達成不可能
H50-2	-	-	-	‐	-	-	‐	-	-	×	△	×	×	×	×	×	-	‐	‐	×	×	×	達成不可能
H64-1	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	×	×	-	‐	‐	○	×	×	要注意	要注意
H64-2	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	×	×	-	‐	‐	○	×	×	要注意	要注意
H69	×	×	×	×	×	×	×	×	×	○	○	×	○	○	○	○	×	×	×	○	○	○	達成可能
H70	○	○	○	△	○	○	○	×	×	○	○	×	×	×	×	×	○	○	×	○	×	×	達成不可能
C6	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	×	△	×
SCR28-1	○	○	○	○	○	○	○	○	○	○	×	○	△	△	○	○	○	○	○	○	○	○	要注意
SCR28-2	○	○	○	○	○	○	○	○	○	○	○	○	△	△	○	○	○	○	○	○	○	○	要注意
達成基準 7.2.4.2 ページタイトルに関する達成基準
G88-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	？	○	○	○	×
H25	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	？	○	○	○	×
達成基準 7.2.4.3 フォーカス順序に関する達成基準
H4-1	○	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	×	要注意
H4-2	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○	○	○	○	○	○	×	要注意
H4-3a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×
H4-3b	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
SCR26	○	○	○	○	○	○	-	-	○	○	×	○	○	○	-	○	○	○	○	○	○	○	達成可能	要注意	達成可能
SCR37	○	○	○	○	○	○	-	-	○	○	○	○	○	○	-	○	○	○	○	○	○	○	要注意
達成基準 7.2.4.4 文脈におけるリンクの目的に関する達成基準
G53	-	-	-	‐	-	-	‐	-	-	○	△	×	△	×	-	○	-	‐	‐	○	△	○	達成可能
G91	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H2-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H2-2	○	○	○	○	○	○	○	×	×	○	○	×	△	×	○	○	○	×	×	○	○	×	要注意
H24	×	×	×	×	×	×	×	×	×	○	○	○	○	○	○	○	×	×	×	○	○	○	達成可能	達成可能
H30-1	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
H30-2	○	○	○	○	○	○	○	×	×	○	○	○	○	○	○	○	○	×	×	○	○	○	達成可能
H30-3	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×	○	○	○
H30-4	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	△	○	○	○
H30-5	×	○	○	○	○	○	○	×	×	○	○	×	△	×	○	○	○	×	×	○	○	×	要注意
H33-1	△	△	△	△	△	△	△	△	△	×	×	×	×	×	×	×	△	△	△	×	×	○	要注意
H33-2	△	△	△	△	△	△	△	△	△	×	×	×	×	×	×	×	△	△	△	×	×	○	要注意
H77-1	-	-	-	‐	-	-	‐	-	-	○	×	×	△	×	-	○	-	‐	‐	○	△	×	要注意
H77-2	-	-	-	‐	-	-	‐	-	-	×	×	×	△	×	-	○	-	‐	‐	○	×	×	要注意
H78	-	-	-	‐	-	-	‐	-	-	○	×	×	△	×	-	○	-	‐	‐	○	×	×	要注意
H79	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	-	×	-	‐	‐	○	×	○	要注意
H80-1	-	-	-	‐	-	-	‐	-	-	○	×	×	△	×	-	△	-	‐	‐	○	○	×	要注意
H80-2	-	-	-	‐	-	-	‐	-	-	○	×	×	△	×	-	△	-	‐	‐	○	○	×	要注意
H80-3	-	-	-	‐	-	-	‐	-	-	○	×	×	△	×	-	○	-	‐	‐	○	△	×	要注意
H81-1	-	-	-	‐	-	-	‐	-	-	×	×	×	×	×	-	×	-	‐	‐	×	×	×	達成不可能
H81-2	-	-	-	‐	-	-	‐	-	-	×	×	×	×	×	-	×	-	‐	‐	×	×	×	達成不可能
C7	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×
SCR30	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	×
達成基準 7.3.1.1 ページの言語に関する達成基準
H57-1	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	×	○	○	○	○	-	×	達成可能
H57-2	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	×	○	○	○	○	-	×	達成可能
H57-3	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	×	○	○	○	×	-	×	達成可能
達成基準 7.3.2.1 オンフォーカスに関する達成基準
G107	○	○	○	○	○	△	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.3.2.2 ユーザインタフェースコンポーネントによる状況の変化に関する達成基準
H32-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H32-2	○	○	○	○	○	○	○	△	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H84-1	○	○	○	○	○	○	○	△	△	○	○	○	○	○	○	○	○	○	○	○	○	○
H84-2	○	○	○	○	○	○	○	△	△	○	○	○	○	○	○	○	○	○	○	○	○	○
達成基準 7.3.3.1 入力エラー箇所の特定に関する達成基準
SCR18	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
SCR32	○	○	○	○	○	○	○	○	○	○	△	○	△	△	○	○	○	○	○	○	○	○	達成可能	達成可能
達成基準 7.3.3.2 ラベル又は説明文に関する達成基準
H44-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-2	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-3	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H65-1	×	△	△	△	△	△	△	△	△	○	○	○	○	×	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-2	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-3	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H71-1	○	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	○	○	○	○	×	×	達成可能	達成可能
H71-2	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	×	○	○	○	×	×	×	達成可能	達成可能
H71-3	○	○	○	○	○	○	○	○	○	○	○	○	○	×	×	×	○	○	○	△	×	×	達成可能	達成可能
H71-4	○	○	○	○	○	○	○	○	○	○	○	○	×	×	△	○	○	○	○	○	×	×	達成可能	達成可能
達成基準 7.4.1.1 構文解析に関する達成基準
検証の対象となる実装方法なし
達成基準 7.4.1.2 プログラムで解釈可能な識別名，役割及び設定可能な値に関する達成基準
G108	-	-	-	‐	-	-	‐	-	-	○	○	○	○	○	○	○	-	‐	‐	○	○	○
H44-1	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-2	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H44-3	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H65-1	×	△	△	△	△	△	△	△	△	○	○	○	○	×	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-2	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H65-3	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○	要注意	要注意	要注意	要注意
H64-1	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	×	×	-	‐	‐	○	×	×	要注意	要注意
H64-2	-	-	-	‐	-	-	‐	-	-	○	○	×	×	×	×	×	-	‐	‐	○	×	×	要注意	要注意
H91-1a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-1b	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-1c	○	○	○	○	○	○	○	○	○	○	○	△	△	△	○	○	○	○	○	○	○	×	要注意	要注意
H91-2a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2b	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2c	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-2d	○	○	○	○	○	○	○	○	○	○	○	○	○	○	△	△	○	○	○	△	○	○
H91-2e	△	△	△	△	△	△	△	△	△	○	○	△	△	△	△	△	△	△	△	△	△	○
H91-3a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-3b	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○
H91-4	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-5	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-6a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-6b	△	△	△	△	△	△	△	△	△	○	○	○	○	△	○	○	△	△	△	○	○	○
H91-7a	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○	○
H91-7b	△	△	△	△	△	△	△	△	△	○	○	○	○	○	○	○	△	△	△	○	○	○
H91-8	○	○	○	○	○	○	○	○	○	○	△	○	△	△	△	△	○	○	○	○	△	×
SCR21	○	○	○	○	△	○	○	△	△	○	△	○	△	×	○	○	○	○	○	○	○	×	達成可能	達成可能
<<等級AA>>
7.1.2.4 ライブの音声コンテンツのキャプションに関する達成基準
検証の対象となる実装方法なし
7.1.2.5 収録済みの映像コンテンツの音声ガイドに関する達成基準
検証の対象となる実装方法なし
7.1.4.3 最低限のコントラストに関する達成基準
検証の対象となる実装方法なし
7.1.4.4 テキストのサイズ変更に関する達成基準
G146	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
G178-1	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
G178-2	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
G179-1a	△	△	○	○	○	○	○	△	△	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
G179-1b	△	△	○	○	○	○	○	△	△	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
G179-2	○	○	○	○	○	○	○	×	○	-	-	-	-	-	-	-	○	○	○	-	-	-
G179-3	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
C12	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
C13	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
C14	○	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-
7.1.4.5 画像化された文字に関する達成基準
検証の対象となる実装方法なし
7.2.4.5 複数の到達手段に関する達成基準
H59	×	×	×	×	×	×	×	×	×	-	-	-	-	-	-	-	×	×	×	-	-	-
7.2.4.6 見出し及びラベルに関する達成基準
検証の対象となる実装方法なし
7.2.4.7 視覚的に認識可能なフォーカスに関する達成基準
C15-1	△	○	○	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
C15-2a	×	×	×	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
C15-2b	×	×	×	○	○	○	○	○	○	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
C15-2c	×	×	×	○	○	○	○	△	△	-	-	-	-	-	-	-	○	△	△	-	-	-	要注意
C15-2d	×	×	×	×	○	○	○	△	△	-	-	-	-	-	-	-	○	△	△	-	-	-	要注意
C15-2e	×	×	×	○	○	○	○	×	×	-	-	-	-	-	-	-	○	○	○	-	-	-	達成可能
C15-2f	×	×	×	○	○	○	○	△	△	-	-	-	-	-	-	-	○	△	△	-	-	-	要注意
